Date,High,result,Volume
1999-06-14,33.333332,17.136195999999998,14658300
1999-06-15,33.834133,17.208466,13640900
1999-06-16,34.535255,17.642021,17628900
1999-06-17,34.835735,17.910425,11368900
1999-06-18,34.755608,17.765905,16957200
1999-06-21,34.515223999999996,17.435572,12507100
1999-06-22,34.254807,17.487185,9026400
1999-06-23,34.054485,17.476860000000002,11508700
1999-06-24,34.375,17.631714000000002,19192000
1999-06-25,34.435097,17.249754,11998500
1999-06-28,34.174679,17.538797,12041000
1999-06-29,35.15625,18.116885999999997,14714800
1999-06-30,36.217949,18.664003,22739400
1999-07-01,35.997597,18.416254000000002,14233700
1999-07-02,36.197918,18.612387,10034500
1999-07-06,36.858973999999996,19.003059,14394700
1999-07-07,38.060898,19.670198000000003,24798000
1999-07-08,37.840546,19.513838,24067300
1999-07-09,37.780449,19.534685,18022300
1999-07-12,37.600159000000005,19.242815,16842000
1999-07-13,37.119392,19.274082,9847000
1999-07-14,37.299679,19.315769,10849400
1999-07-15,37.68029,19.607651,13887700
1999-07-16,38.141026000000004,19.826553,14429600
1999-07-19,38.46154,20.014185,16020200
1999-07-20,38.321315999999996,19.607651,12791300
1999-07-21,37.780449,19.503410000000002,10290300
1999-07-22,37.760418,19.180262,13946000
1999-07-23,37.19952,19.211544,9788600
1999-07-26,37.119392,19.013481,10468800
1999-07-27,37.459934000000004,19.388748,11215700
1999-07-28,37.179485,19.013481,9906300
1999-07-29,36.217949,18.679904999999998,14115500
1999-07-30,35.997597,18.179558,13231600
1999-08-02,35.236378,17.991926,12927400
1999-08-03,34.915867,17.991926,12987900
1999-08-04,35.236378,17.804298,11266900
1999-08-05,35.15625,18.273363,15528200
1999-08-06,34.915867,17.845989000000003,14237400
1999-08-09,34.254807,17.522842,11993200
1999-08-10,33.974358,17.491562,15928800
1999-08-11,34.294872,17.689621,13332000
1999-08-12,34.174679,17.522842,10515600
1999-08-13,34.755608,17.971076999999998,11271600
1999-08-16,35.196315999999996,18.315067000000003,9081000
1999-08-17,35.797276000000004,18.586092,11617000
1999-08-18,36.077723999999996,18.627786999999998,13294900
1999-08-19,35.616985,18.51313,12520200
1999-08-20,36.197918,18.815424,10921200
1999-08-23,37.359776000000004,19.440863,14367200
1999-08-24,37.780449,19.451296,14943800
1999-08-25,38.361378,19.89953,14771900
1999-08-26,38.301281,19.836979,15559400
1999-08-27,38.120995,19.440863,12614100
1999-08-30,37.339745,19.055173999999997,11108400
1999-08-31,36.939102,18.732035,14025600
1999-09-01,36.458332,18.961353,11554200
1999-09-02,36.358173,18.836266000000002,11945800
1999-09-03,37.459934000000004,19.414803,13326400
1999-09-07,38.401443,19.982914,17857300
1999-09-08,38.782051,20.160135,20287400
1999-09-09,38.76202,19.972494,12779200
1999-09-10,38.741985,19.878679,12552000
1999-09-13,38.080929,19.774442999999998,8691000
1999-09-14,37.80048,19.472137,10351200
1999-09-15,38.040867,19.347044,11532700
1999-09-16,37.760418,19.555531,11710600
1999-09-17,38.46154,20.014185,18585500
1999-09-20,39.262821,20.347757,16273200
1999-09-21,38.822117,19.889103,15484800
1999-09-22,38.421473999999996,19.84741,14273300
1999-09-23,38.441505,19.472137,15294200
1999-09-24,38.060898,19.680616,17361500
1999-09-27,38.802082,20.014185,15298600
1999-09-28,38.381409000000005,19.924534,16645800
1999-09-29,38.120995,19.598404000000002,15737900
1999-09-30,38.441505,19.956093,21233700
1999-10-01,37.860577,19.756216000000002,16768400
1999-10-04,38.481571,20.208557,15164100
1999-10-05,39.342949,20.35585,21599100
1999-10-06,39.743590999999995,20.818699,19945800
1999-10-07,39.803684000000004,20.513634,16028600
1999-10-08,40.124199,20.997549,22978800
1999-10-11,39.883815999999996,20.724037,10197400
1999-10-12,39.36298,20.429476,17407400
1999-10-13,38.942307,20.124397000000002,15245200
1999-10-14,38.541668,20.219076,21271200
1999-10-15,37.820515,19.482698000000003,26847200
1999-10-18,37.700321,19.798282999999998,19968900
1999-10-19,38.58173,19.871929,17694700
1999-10-20,39.082531,20.47156,14764400
1999-10-21,39.623398,20.745082999999997,16043000
1999-10-22,40.44471,21.144825,17800800
1999-10-25,40.364582,21.081705,14243700
1999-10-26,40.785255,21.144825,19426300
1999-10-27,41.165867,21.618217,13464600
1999-10-28,42.888622,22.386162,28125200
1999-10-29,43.689903,22.806963,21139200
1999-11-01,43.068909000000005,21.776024,21201900
1999-11-02,42.66827,21.712902,19782600
1999-11-03,42.608173,22.112656,14317600
1999-11-04,42.808495,22.196821,13583200
1999-11-05,43.209133,22.512407,14629300
1999-11-08,43.169071,22.554476,10969600
1999-11-09,43.129005,22.449286999999998,10421700
1999-11-10,43.048878,22.554476,11524000
1999-11-11,43.129005,22.554476,6805000
1999-11-12,43.529648,22.785912,11526800
1999-11-15,43.709934000000004,22.806963,13696400
1999-11-16,44.771633,23.501272,17123100
1999-11-17,45.292469,23.76425,17917500
1999-11-18,45.172276000000004,23.459185,16878800
1999-11-19,44.951923,23.175154,14956300
1999-11-22,44.991985,23.595943,15721900
1999-11-23,44.751602,23.164633,12838800
1999-11-24,44.35096,23.038403,10086300
1999-11-26,44.110577,22.82799,5552600
1999-11-29,43.26923,22.407206,13830900
1999-11-30,42.628204,21.902254,16008700
1999-12-01,43.249199,22.638643,17118100
1999-12-02,43.629807,22.6702,11579500
1999-12-03,44.511219,22.933193,17530300
1999-12-06,44.411057,23.098876999999998,10460100
1999-12-07,44.871796,23.564396,17661600
1999-12-08,45.833332,23.777410999999997,20336100
1999-12-09,46.454327,24.164013,20103000
1999-12-10,47.395832,24.81624,17871900
1999-12-13,47.83654,25.047674,19049100
1999-12-14,48.237179,25.226515,24129100
1999-12-15,48.197117,24.290243,20440300
1999-12-16,47.315704,24.847799,18453800
1999-12-17,49.599358,25.563141,66096500
1999-12-20,49.439102,25.797210999999997,24067000
1999-12-21,50.721153,26.562528999999998,20001000
1999-12-22,51.001602,26.790259999999996,19298400
1999-12-23,51.041668,26.726625,12538000
1999-12-27,51.121796,27.066025,12791600
1999-12-28,50.801281,26.684214,12101200
1999-12-29,50.641026000000004,26.567533,9277600
1999-12-30,50.400642,26.30238,8706600
1999-12-31,49.879807,26.259974,6119200
2000-01-03,49.258815999999996,25.453926,22952500
2000-01-04,47.435898,24.435774,23006200
2000-01-05,47.115383,24.393354000000002,28384500
2000-01-06,47.095352,24.719473,20668100
2000-01-07,48.677883,25.676647,20947000
2000-01-10,49.379005,25.666044,15835500
2000-01-11,48.938301,25.708469,15727900
2000-01-12,49.118590999999995,25.793312,19075900
2000-01-13,49.659454,26.090281,15551600
2000-01-14,49.559296,25.623621,19219500
2000-01-18,47.95673,25.114546,19028500
2000-01-19,48.377403,25.236515,15443600
2000-01-20,47.996796,24.764565,31989300
2000-01-21,47.516026000000004,24.456982,24965600
2000-01-24,46.774840999999995,23.438833,28200700
2000-01-25,44.991985,23.50246,26403000
2000-01-26,45.572918,24.000925,16491000
2000-01-27,45.432693,24.053964999999998,20013200
2000-01-28,45.032051,22.738854999999997,31040500
2000-01-31,43.56971,22.738854999999997,22654000
2000-02-01,43.910255,23.078238,28432500
2000-02-02,44.110577,22.749437,22693000
2000-02-03,44.811699,23.629738,21041200
2000-02-04,45.873398,24.022141,18893700
2000-02-07,45.432693,23.163076,19016400
2000-02-08,44.370995,23.258528,19442900
2000-02-09,44.130608,22.749437,16664800
2000-02-10,43.890223999999996,22.982761,19934300
2000-02-11,44.010418,22.696417,21374400
2000-02-14,43.56971,22.802483,15123500
2000-02-15,44.551281,23.332779000000002,19576400
2000-02-16,43.890223999999996,23.019897,15112000
2000-02-17,43.469551,22.229761,30075800
2000-02-18,42.287659000000005,21.232819,36740400
2000-02-22,41.666668,21.996445,28320200
2000-02-23,42.608173,22.144918,22834300
2000-02-24,42.608173,22.229761,28723300
2000-02-25,41.967148,21.402506,27736100
2000-02-28,42.387821,21.96463,28124600
2000-02-29,42.948719,22.463091,23478000
2000-03-01,42.908653,22.293411,27756400
2000-03-02,43.629807,22.950954,20680200
2000-03-03,45.032051,23.650945999999998,24714400
2000-03-06,44.71154,23.538248,19238500
2000-03-07,44.030449,22.253763,30814600
2000-03-08,42.447918,22.317987,24871700
2000-03-09,42.307693,22.093204,19661300
2000-03-10,42.96875,22.553476,21527600
2000-03-13,41.826923,22.168131,20031300
2000-03-14,41.58654,21.750671,19833200
2000-03-15,43.169071,22.874605,26947400
2000-03-16,44.691505,23.805854999999998,31204900
2000-03-17,45.332531,23.955714999999998,33137500
2000-03-20,45.432693,24.137684,16220200
2000-03-21,48.537659000000005,25.775402,38629900
2000-03-22,48.697918,25.839638,22580000
2000-03-23,51.282051,27.402421999999998,32574000
2000-03-24,51.201923,27.241867,23999900
2000-03-27,50.881409000000005,27.049196000000002,17063900
2000-03-28,50.841347,26.717371000000004,22684500
2000-03-29,52.844551,27.916211999999998,40696300
2000-03-30,52.083332,27.188339000000003,25965500
2000-03-31,51.241985,26.653137,24368400
2000-04-03,51.602565999999996,27.573696,19949500
2000-04-04,50.921473999999996,26.374821,34351200
2000-04-05,49.679485,26.257088,22275500
2000-04-06,50.540867,26.867231,14342900
2000-04-07,51.221954,27.199043,13859600
2000-04-10,51.602565999999996,27.306076,14803700
2000-04-11,52.52404,27.680731,21842400
2000-04-12,52.323719,26.845795000000003,20220700
2000-04-13,50.460735,25.775402,26516800
2000-04-14,48.116985,24.961893,32911300
2000-04-17,49.118590999999995,26.032301,33229500
2000-04-18,50.620995,26.802992,26455400
2000-04-19,50.260418,26.631725,14716400
2000-04-20,50.801281,27.145522999999997,17739000
2000-04-24,52.544070999999995,27.75565,24975200
2000-04-25,53.30529,28.429990999999998,23768700
2000-04-26,53.826122,27.959041999999997,22186600
2000-04-27,51.903046,27.659319,21036200
2000-04-28,51.923077,26.931437,14699200
2000-05-01,51.923077,27.295376,12986000
2000-05-02,51.86298,27.584394,13234100
2000-05-03,51.282051,26.728065,17258500
2000-05-04,50.48077,26.374821,16027400
2000-05-05,51.282051,27.059889000000002,21513300
2000-05-08,50.841347,26.942156,12143500
2000-05-09,50.661057,26.781585999999997,13976900
2000-05-10,50.060097,26.010885000000002,15661700
2000-05-11,50.360577,26.171453,13974700
2000-05-12,50.60096,26.845795000000003,11142300
2000-05-15,52.34375,27.744959,14098500
2000-05-16,53.064903,27.873397999999998,17609100
2000-05-17,52.283653,27.552282,11746600
2000-05-18,52.283653,27.295376,13381500
2000-05-19,50.661057,26.653137,13408700
2000-05-22,49.879807,25.689772,17424700
2000-05-23,48.076923,25.689772,12575600
2000-05-24,49.278847,26.075115,15540300
2000-05-25,49.81971,26.075115,11896000
2000-05-26,48.978367,25.464976999999998,9220900
2000-05-30,49.51923,26.332022,13463300
2000-05-31,51.26202,27.038494,15043100
2000-06-01,51.322117,26.910041999999997,13330300
2000-06-02,51.923077,27.102707000000002,12495200
2000-06-05,50.240383,26.492579,9975900
2000-06-06,49.81971,26.299902000000003,8283300
2000-06-07,50.420673,26.39625,10375600
2000-06-08,49.639423,26.139336,9039400
2000-06-09,49.278847,25.625553,11401300
2000-06-12,48.197117,25.625553,12736000
2000-06-13,49.579327,26.299902000000003,13942600
2000-06-14,49.81971,26.203557999999997,10712100
2000-06-15,50.0,26.653137,12463600
2000-06-16,50.18029,26.267782,19754900
2000-06-19,49.759617,25.81823,10199600
2000-06-20,49.939903,26.203557999999997,11608000
2000-06-21,48.4375,25.400755,14399000
2000-06-22,48.076923,25.047527,16321900
2000-06-23,47.95673,25.625553,10603500
2000-06-26,48.13702,25.657656,9467400
2000-06-27,48.377403,25.304432000000002,10205600
2000-06-28,48.858173,25.970748999999998,13776600
2000-06-29,48.557693,25.561316,13408700
2000-06-30,51.066708,27.231152,19839300
2000-07-03,50.48077,26.717371000000004,6868700
2000-07-05,50.240383,25.727992999999998,14100300
2000-07-06,49.03846,25.856802,10001100
2000-07-07,49.51923,26.436398999999998,10335300
2000-07-10,50.60096,27.01602,12736500
2000-07-11,51.322117,26.919411,13429100
2000-07-12,51.802883,27.692221000000004,11214400
2000-07-13,51.923077,27.048208000000002,16744500
2000-07-14,50.48077,26.533003000000004,11568800
2000-07-17,52.34375,27.660021,19104300
2000-07-18,51.682693,26.919411,12467000
2000-07-19,51.26202,27.177021000000003,9912500
2000-07-20,52.64423000000001,27.982021000000003,11669300
2000-07-21,52.64423000000001,27.88542,13540400
2000-07-24,52.52404,27.821015999999997,9817600
2000-07-25,52.103367,27.595612,8806500
2000-07-26,51.86298,26.855003000000004,17435900
2000-07-27,51.021633,27.048208000000002,14338000
2000-07-28,50.60096,26.2432,13942900
2000-07-31,50.841347,26.629611999999998,17881900
2000-08-01,50.841347,27.177021000000003,13523000
2000-08-02,50.78125,26.790607,16063500
2000-08-03,51.802883,27.241407000000002,13452800
2000-08-04,51.442307,27.499018,9452000
2000-08-07,51.5625,27.112616,8038800
2000-08-08,51.74279,27.692221000000004,9160500
2000-08-09,54.02644300000001,28.819215999999997,22295200
2000-08-10,54.98798000000001,29.366629,18971300
2000-08-11,55.16826999999999,29.141223999999998,12595500
2000-08-14,54.98798000000001,29.366629,8106800
2000-08-15,55.16826999999999,29.495447,11223800
2000-08-16,55.048077,29.270039,7749700
2000-08-17,55.048077,29.205627000000003,10743200
2000-08-18,54.326923,28.948034000000003,8652500
2000-08-21,54.86779,29.141223999999998,8126700
2000-08-22,54.747597,28.980225,8411000
2000-08-23,55.829327,29.849634000000002,11765300
2000-08-24,57.271632999999994,30.36484,12460500
2000-08-25,57.271632999999994,30.525839,8422300
2000-08-28,58.173077,30.912237,13058200
2000-08-29,57.63221,30.847845,8559900
2000-08-30,57.03125,29.624226,10901600
2000-08-31,57.03125,30.203833000000003,12376600
2000-09-01,57.391827,30.139428999999996,8050600
2000-09-05,56.670673,29.785231,9680500
2000-09-06,56.971153,30.397046999999997,15193800
2000-09-07,56.91105699999999,30.397046999999997,8352700
2000-09-08,57.69230699999999,30.847845,11314500
2000-09-11,57.752403,30.751236,12248600
2000-09-12,57.451923,30.429251,10587200
2000-09-13,57.33173000000001,30.429251,7908900
2000-09-14,57.091347,30.397046999999997,8241700
2000-09-15,56.37019300000001,29.237823,21053900
2000-09-18,56.12980699999999,29.624226,13334100
2000-09-19,55.709132999999994,29.366629,12363900
2000-09-20,54.86779,29.173433000000003,14780300
2000-09-21,55.64904,28.980225,11150500
2000-09-22,55.76923000000001,29.527628000000004,14819800
2000-09-25,56.06971,29.914026,11443300
2000-09-26,56.55048000000001,29.881832,14606500
2000-09-27,57.21154,30.622422999999998,15269400
2000-09-28,57.451923,30.397046999999997,11611200
2000-09-29,56.610577,29.857182,11137800
2000-10-02,56.610577,30.212225,12370900
2000-10-03,57.572117000000006,30.502729,12718600
2000-10-04,57.451923,30.405893,11875900
2000-10-05,57.63221,30.857796,12249700
2000-10-06,57.63221,30.696403999999998,14565700
2000-10-09,57.51201999999999,30.212225,10075100
2000-10-10,56.91105699999999,29.986284,11448100
2000-10-11,55.46875,29.243896000000003,19251600
2000-10-12,54.927882999999994,28.146441999999997,18105300
2000-10-13,55.408653,29.437561,16175000
2000-10-16,55.64904,29.824894,13513900
2000-10-17,55.46875,28.727472,17530200
2000-10-18,53.665867000000006,28.662886,19151700
2000-10-19,53.78605699999999,28.727472,13716500
2000-10-20,53.125,26.91988,18720100
2000-10-23,50.0,25.693314,74151200
2000-10-24,51.322117,27.565426000000002,47835100
2000-10-25,51.802883,27.339484999999996,30422400
2000-10-26,51.322117,26.91988,19417200
2000-10-27,51.141827,26.984432,16082500
2000-10-30,51.923077,27.888214,18964100
2000-10-31,52.82451999999999,28.307827000000003,17858900
2000-11-01,52.82451999999999,28.114148999999998,16536200
2000-11-02,52.884617000000006,27.72683,14911700
2000-11-03,51.802883,27.533153999999996,12545000
2000-11-06,52.46394300000001,28.146441999999997,12422400
2000-11-07,52.94471,28.372389000000002,10067400
2000-11-08,53.125,28.178713000000002,9861900
2000-11-09,52.764423,28.178713000000002,12786900
2000-11-10,52.82451999999999,27.823658000000002,12742800
2000-11-13,51.201923,26.564816999999998,19196800
2000-11-14,51.08173,27.242655,15295800
2000-11-15,51.021633,27.113543,12621700
2000-11-16,51.502403,27.178093,10725700
2000-11-17,51.38221,26.790772999999998,12467200
2000-11-20,49.939903,25.854702,15386600
2000-11-21,49.579327,26.209751,12681700
2000-11-22,48.13702,25.080036,23112400
2000-11-24,47.896633,25.499648999999998,6555100
2000-11-27,48.858173,25.370527,16729400
2000-11-28,48.527645,25.725588000000002,15404700
2000-11-29,48.978367,25.661023999999998,13249600
2000-11-30,48.13702,25.596467999999998,20955000
2000-12-01,49.459133,26.338866999999997,18931000
2000-12-04,49.879807,26.66165,12473200
2000-12-05,52.403847,27.952765999999997,20790600
2000-12-06,52.04327,27.855934,16513800
2000-12-07,52.04327,27.629988,10773500
2000-12-08,53.42548000000001,28.501513,17532800
2000-12-11,54.02644300000001,28.566038,17102800
2000-12-12,52.94471,27.274946000000003,26332600
2000-12-13,51.5625,27.371782,18265900
2000-12-14,50.78125,26.564816999999998,16380200
2000-12-15,49.278847,25.725588000000002,37335500
2000-12-18,49.459133,26.338866999999997,14498900
2000-12-19,49.459133,25.886969,15992900
2000-12-20,47.536057,24.499014000000003,21074900
2000-12-21,46.634617,24.724970000000003,20462700
2000-12-22,47.47596,25.241419,12167800
2000-12-26,47.536057,25.467361,9478300
2000-12-27,47.83654,24.970623,12720900
2000-12-28,47.295673,25.100172,13064400
2000-12-29,46.935097,24.841066,11422600
2001-01-02,45.072117,22.671127,38311200
2001-01-03,46.09375,24.776285,40774000
2001-01-04,46.875,24.905839999999998,28003400
2001-01-05,45.973557,24.517195,23702000
2001-01-08,45.432693,23.610359,24139300
2001-01-09,44.471153,23.12454,20868600
2001-01-10,43.389423,23.156923000000003,25797500
2001-01-11,45.192307,24.128553,24543000
2001-01-12,45.13221,23.675131,17475000
2001-01-16,45.733173,24.54958,20548800
2001-01-17,46.634617,24.193333,25388400
2001-01-18,46.213943,24.679136,20061900
2001-01-19,46.27404,24.355261,20134500
2001-01-22,45.552883,23.707514,21519500
2001-01-23,45.3125,24.193333,21966400
2001-01-24,45.372597,23.999006,19910900
2001-01-25,45.372597,23.804686,21644500
2001-01-26,45.01202,23.12454,27932800
2001-01-29,44.471153,22.997591,23948200
2001-01-30,44.490383,23.966616000000002,20636800
2001-01-31,45.14423,23.826701999999997,22199900
2001-02-01,44.932693,23.956247,18290300
2001-02-02,45.096153,23.982155,16682100
2001-02-05,46.25,24.795732,22720800
2001-02-06,46.240383,24.666183,16601100
2001-02-07,45.96154,24.329353,13552300
2001-02-08,46.298077,24.427813,18416800
2001-02-09,45.33654,23.660875,19217800
2001-02-12,45.98077,24.619539000000003,18671300
2001-02-13,46.14423,24.438179,14894900
2001-02-14,45.375,23.971795999999998,13769200
2001-02-15,46.25,24.863096,24972000
2001-02-16,45.509617,24.355261,17593600
2001-02-20,46.451923,24.712826,20833500
2001-02-21,46.58654,24.51071,19237400
2001-02-22,45.673077,24.40708,23817300
2001-02-23,45.192307,23.930342,24303200
2001-02-26,46.16346,24.863096,21916500
2001-02-27,46.153847,24.873463,23482000
2001-02-28,46.384617,24.096165,27615500
2001-03-01,44.298077,23.790429999999997,24916100
2001-03-02,43.903847,23.096045999999998,22860300
2001-03-05,43.615383,23.447874,17338700
2001-03-06,44.807693,23.624708,16319200
2001-03-07,44.48077,23.915991,14445000
2001-03-08,44.576923,23.858782,17234900
2001-03-09,43.625,22.787295999999998,20686900
2001-03-12,41.634617,20.597504,47536600
2001-03-13,40.865383,22.017485,44657200
2001-03-14,40.625,21.341295000000002,36854500
2001-03-15,40.240383,21.367304,25841600
2001-03-16,40.14423,21.117635999999997,46645000
2001-03-19,40.01923,21.377707,21665000
2001-03-20,40.48077,20.831561999999998,23217300
2001-03-21,39.03846,20.285429,27914400
2001-03-22,37.317307,19.60924,58179000
2001-03-23,38.451923,20.800367,47566000
2001-03-26,39.423077,20.925192000000003,32389600
2001-03-27,40.615383,21.799025,38014300
2001-03-28,40.0,21.611782,27938400
2001-03-29,39.884617,21.533749,28043200
2001-03-30,40.307693,21.773011999999998,30605200
2001-04-02,41.009617,21.741812,25218300
2001-04-03,39.990383,20.639114000000003,24543200
2001-04-04,39.326923,20.597504,27904500
2001-04-05,40.625,21.897854000000002,24746400
2001-04-06,40.096153,21.41412,25639300
2001-04-09,40.76923,21.845839,18492500
2001-04-10,43.778847,22.797698999999998,27155500
2001-04-11,42.78846,22.506407,20953800
2001-04-12,42.98077,23.250216,17955900
2001-04-16,43.028847,23.224197,14695400
2001-04-17,43.740383,23.645515,21327600
2001-04-18,46.115383,24.909464,37897000
2001-04-19,46.682693,25.231953,22944400
2001-04-20,46.64423,25.018682000000002,24201800
2001-04-23,45.923077,24.550566,16860300
2001-04-24,45.96154,23.921192,19359000
2001-04-25,46.615383,24.867851,18572100
2001-04-26,47.490383,25.642847,21886000
2001-04-27,48.028847,25.980951,16308500
2001-04-30,48.08654,25.24234,18978900
2001-05-01,47.067307,25.440004000000002,13590000
2001-05-02,47.53846,25.538829999999997,18844300
2001-05-03,47.221153,25.22674,19206200
2001-05-04,48.057693,25.970541,19045200
2001-05-07,48.076923,25.986134,15319000
2001-05-08,48.076923,25.736479,15741100
2001-05-09,48.46154,25.710482,24023100
2001-05-10,48.26923,25.918514000000002,14110600
2001-05-11,48.076923,25.492006,12348300
2001-05-14,48.067307,25.866512,11411000
2001-05-15,48.423077,26.084963000000002,18547700
2001-05-16,50.240383,27.15646,25459800
2001-05-17,50.60577,27.104458,20232500
2001-05-18,50.951923,27.56216,17994000
2001-05-21,51.490383,27.775416999999997,18974300
2001-05-22,51.240383,27.400923,18074000
2001-05-23,50.798077,26.709134999999996,16638900
2001-05-24,49.932693,26.735128000000003,13597500
2001-05-25,49.23077,25.980951,16262000
2001-05-29,48.60577,25.835306,13538300
2001-05-30,48.125,25.497217000000003,16223300
2001-05-31,47.740383,25.486807000000002,13923100
2001-06-01,47.509617,25.486807000000002,13997700
2001-06-04,47.71154,25.720865,14352700
2001-06-05,47.451923,25.580448,15842100
2001-06-06,47.39423,25.356775,14578400
2001-06-07,47.096153,25.440004000000002,11594500
2001-06-08,46.96154,25.03949,17478000
2001-06-11,47.067307,24.654589,18594600
2001-06-12,47.375,25.367172,39075700
2001-06-13,47.39423,24.888653,34429400
2001-06-14,48.278847,25.414001000000003,62533200
2001-06-15,47.451923,25.387985,45507100
2001-06-18,47.807693,25.486807000000002,20907100
2001-06-19,48.057693,25.419197,23491700
2001-06-20,48.89423,26.407457,31202700
2001-06-21,50.403847,26.657114,33248000
2001-06-22,50.41346,26.974411,25598900
2001-06-25,50.58654,26.136999,28177400
2001-06-26,48.048077,25.377581,32036500
2001-06-27,47.21154,25.1019,28091400
2001-06-28,47.548077,25.419197,24518000
2001-06-29,49.125,25.486807000000002,54797900
2001-07-02,48.26923,26.110981,24110200
2001-07-03,47.98077,25.752085,18273000
2001-07-05,47.5,25.296143,20241200
2001-07-06,46.375,24.47156,24379100
2001-07-09,45.317307,24.450689,16799900
2001-07-10,45.423077,23.881826,19783900
2001-07-11,44.173077,23.281645,28223100
2001-07-12,45.384617,24.528975,22284600
2001-07-13,45.91346,24.763821,18324500
2001-07-16,45.673077,24.121897,14301800
2001-07-17,44.73077,24.064487,18986300
2001-07-18,44.471153,24.085365,17630700
2001-07-19,45.625,24.257587,13396200
2001-07-20,45.14423,24.33588,12478900
2001-07-23,44.826923,23.641748,15811300
2001-07-24,43.798077,22.963297,27363700
2001-07-25,43.182693,22.858919,26078500
2001-07-26,42.403847,22.832823,24558100
2001-07-27,43.125,23.302521,17125800
2001-07-30,43.173077,22.754539,17360000
2001-07-31,42.548077,22.702339000000002,25751500
2001-08-01,41.85577,22.337017000000003,24257600
2001-08-02,41.51923,22.023891,25453800
2001-08-03,41.153847,22.310928,15885700
2001-08-06,40.875,21.601149,22137700
2001-08-07,41.201923,22.321365,24262200
2001-08-08,40.865383,21.736841000000002,15176300
2001-08-09,40.625,21.867317,15449200
2001-08-10,41.16346,22.216982,13887700
2001-08-13,41.451923,22.039539,14763500
2001-08-14,41.10577,21.841215,13062100
2001-08-15,40.682693,21.804679999999998,15543800
2001-08-16,40.28846,21.710754,17765800
2001-08-17,39.807693,21.293233999999998,16302600
2001-08-20,40.28846,21.674221,13289000
2001-08-21,40.221153,21.121006,14475400
2001-08-22,39.71154,21.319332,16469500
2001-08-23,39.721153,21.418489,10927400
2001-08-24,40.634617,21.914288,14140400
2001-08-27,40.923077,22.008228,14893100
2001-08-28,40.673077,21.517651,13243200
2001-08-29,40.048077,21.194069,12375500
2001-08-30,39.903847,20.980101,22944100
2001-08-31,39.615383,21.345434,17950000
2001-09-04,40.548077,21.308891,19225600
2001-09-05,40.375,21.762939000000003,20971000
2001-09-06,39.923077,21.136669,19156900
2001-09-07,38.75,20.698282,25150300
2001-09-10,38.615383,20.536495000000002,25058800
2001-09-17,35.76923,18.344542999999998,74302100
2001-09-18,34.807693,17.666076999999998,47955100
2001-09-19,33.317307,16.961520999999998,58927200
2001-09-20,30.317308,15.849894,48543400
2001-09-21,31.259615000000004,16.335251,89324400
2001-09-24,34.10577,18.370635999999998,73813300
2001-09-25,34.740383,18.527203,45809400
2001-09-26,34.615383,18.603966,27547900
2001-09-27,34.615383,18.85041,21839800
2001-09-28,35.865383,19.505851999999997,33769800
2001-10-01,36.307693,19.736561,25713300
2001-10-02,36.64423,19.951546,23258800
2001-10-03,36.990383,20.003989999999998,26674100
2001-10-04,37.21154,19.605478,27695500
2001-10-05,36.240383,19.636946,23766300
2001-10-08,35.817307,19.296108,16369200
2001-10-09,35.740383,19.306601,14741200
2001-10-10,36.673077,19.878141,18713800
2001-10-11,37.971153,20.423464000000003,25689900
2001-10-12,37.634617,20.449688000000002,23001000
2001-10-15,37.576923,20.376274,13388400
2001-10-16,37.740383,20.171778,17261000
2001-10-17,37.26923,19.479627999999998,22557000
2001-10-18,36.057693,19.532068,15757800
2001-10-19,35.96154,19.532068,17027600
2001-10-22,36.346153,19.720837,16922800
2001-10-23,36.58654,19.542559,15818100
2001-10-24,36.442307,19.442923999999998,16649500
2001-10-25,36.5,19.857164,23410500
2001-10-26,37.48077,20.386765,19363800
2001-10-29,37.259617,19.62644,14708900
2001-10-30,35.557693,19.054903,15887200
2001-10-31,35.721153,19.091614,16567600
2001-11-01,36.759617,19.878141,19336900
2001-11-02,36.923077,19.904348000000002,14528100
2001-11-05,37.596153,20.329082,15767200
2001-11-06,38.442307,20.869164,17472400
2001-11-07,38.423077,20.633207000000002,15895100
2001-11-08,38.91346,21.157551,20849400
2001-11-09,38.923077,21.189013,12271400
2001-11-12,38.60577,20.675156,20686800
2001-11-13,39.028847,21.267668,18347700
2001-11-14,39.807693,21.435472,14813100
2001-11-15,40.0,21.786766,17620800
2001-11-16,39.951923,21.419735,17986000
2001-11-19,39.98077,21.629475,14757300
2001-11-20,40.16346,21.550819,14912400
2001-11-21,39.615383,21.209989999999998,12502700
2001-11-23,39.567307,21.508869,5455800
2001-11-26,40.115383,21.666173999999998,13111500
2001-11-27,40.173077,21.535093,14596000
2001-11-28,39.423077,20.633207000000002,24725500
2001-11-29,38.259617,20.832449,16006200
2001-11-30,38.346153,20.187504,24538800
2001-12-03,36.923077,19.359035000000002,35062200
2001-12-04,36.740383,19.584497,30343900
2001-12-05,36.78846,19.689386,36601200
2001-12-06,36.91346,19.79425,20142300
2001-12-07,36.307693,19.479627999999998,17028900
2001-12-10,36.682693,19.296108,21576800
2001-12-11,36.057693,19.290871,21547400
2001-12-12,36.01923,19.4272,23534400
2001-12-13,36.442307,19.4272,27147200
2001-12-14,36.528847,19.741804000000002,27163900
2001-12-17,37.35577,20.082639999999998,27784500
2001-12-18,38.557693,20.827204000000002,34336900
